ID_kinopoisk,week,month,screens,budget,age_R,time,genre_box_buget,genre_avr_kinopoisk_R,genre_avr_box,genre_avr_views,genre2_box_buget,genre2_avr_kinopoisk_R,genre2_avr_box,genre2_avr_views,dir_box_buget,dir_avr_kinopoisk_R,dir_avr_box,dir_avr_views,skr1_box_buget,skr1_avr_kinopoisk_R,skr1_avr_box,skr1_avr_views,skr2_box_buget,skr2_avr_kinopoisk_R,skr2_avr_box,skr2_avr_views,box_budget,kinopoisk_R,box,views,rezult,rezult4
433763.0,41,10,225,47587950.0,16.0,85.0,1.88,5.36,129218872,0,0.72,6.04,64354863.0,319428.0,0.4,5.4,19000000,205000,0.4,5.4,19000000.0,205000.0,0.22,5.95,10450000.0,106050.0,0.4,5.4,19000000,205000,0,0
392521.0,42,10,128,79817750.0,16.0,70.0,1.19,6.07,148983326,0,0.8,5.49,143068091.0,596330.0,0.0,5.8,8600000,60000,0.0,5.8,8600000.0,60000.0,0.25,5.9,24275000.0,124000.0,0.29,5.8,8600000,60000,0,0
450220.0,42,10,37,126901200.0,18.0,80.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,0.3,5.37,32070714,143401,0.01,6.5,1300000.0,7000.0,0.01,6.5,1300000.0,7000.0,0.01,6.5,1300000,7000,0,0
451300.0,42,10,86,79817750.0,16.0,105.0,1.88,5.36,129218872,0,0.72,6.04,64354863.0,319428.0,0.0,6.4,7200000,38000,1.43,4.37,113066667.0,612667.0,0.25,5.9,24275000.0,124000.0,0.29,6.4,7200000,38000,0,0
446079.0,42,10,73,63450600.0,18.0,91.0,1.88,5.36,129218872,0,0.72,6.04,64354863.0,319428.0,0.08,6.8,5000000,33000,0.08,6.8,5000000.0,33000.0,0.25,5.9,24275000.0,124000.0,0.08,6.8,5000000,33000,0,0
432579.0,43,10,27,12690120.0,16.0,104.0,1.88,5.36,129218872,0,0.72,6.04,64354863.0,319428.0,0.38,4.7,4425500,18100,0.05,6.6,651000.0,4200.0,0.25,5.9,24275000.0,124000.0,0.05,6.6,651000,4200,0,0
425019.0,44,10,691,253802400.0,0.0,101.0,0.37,4.59,71055455,0,0.93,5.66,77988391.0,374342.0,0.83,3.0,166000000,1139000,1.25,5.8,158015500.0,1100059.0,1.25,4.4,316000000.0,2200000.0,1.25,4.4,316000000,2200000,0,1
467492.0,44,10,411,79817750.0,16.0,90.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,0.19,4.17,44000000,304900,0.33,4.5,63500000.0,479500.0,0.0,3.9,62000000.0,373000.0,0.29,3.9,62000000,373000,0,0
430474.0,45,11,29,60278070.0,18.0,86.0,0.51,6.18,66377566,0,0.98,6.2,224491500.0,916381.0,0.1,5.95,29096000,143025,0.01,5.9,384000.0,2100.0,0.25,5.9,24275000.0,124000.0,0.01,5.9,384000,2100,0,0
480557.0,45,11,50,79817750.0,16.0,100.0,0.51,6.18,66377566,0,0.76,6.07,197673318.0,855588.0,0.0,4.5,145500,1004,0.0,4.5,178000.0,1300.0,0.0,4.5,178000.0,1300.0,0.29,4.5,178000,1300,0,0
469203.0,45,11,43,79817750.0,16.0,98.0,0.51,6.18,66377566,0,0.93,5.46,77988391.0,374342.0,0.18,5.9,6933333,35333,0.12,6.03,9652286.0,62400.0,0.25,5.9,24275000.0,124000.0,0.29,5.0,1700000,11000,0,0
407285.0,45,11,485,475879500.0,18.0,119.0,0.51,6.18,66377566,0,0.62,6.12,178661524.0,918274.0,0.49,6.68,52833333,287167,0.32,6.9,153000000.0,805000.0,0.25,6.75,100500000.0,496500.0,0.32,6.9,153000000,805000,0,0
419573.0,45,11,100,222077100.0,16.0,95.0,0.86,5.34,141798727,0,0.62,6.12,178661524.0,918274.0,0.04,6.45,11575000,68750,0.02,6.0,5500000.0,34000.0,0.02,6.0,5500000.0,34000.0,0.02,6.0,5500000,34000,0,0
460572.0,46,11,15,79817750.0,18.0,110.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,0.01,5.92,1053200,5960,0.1,6.01,12790000.0,61019.0,0.25,5.9,24275000.0,124000.0,0.29,6.2,1500000,8400,0,0
472263.0,47,11,30,79817750.0,12.0,80.0,0.86,5.34,141798727,0,0.93,5.66,77988391.0,374342.0,0.0,6.4,769000,11000,2.69,5.5,64384500.0,401500.0,0.0,6.55,5884500.0,28500.0,0.29,6.4,769000,11000,0,0
466999.0,47,11,47,79817750.0,18.0,95.0,0.51,6.18,66377566,0,1.2,5.66,65963821.0,350550.0,1.44,6.3,268480000,1510600,0.0,6.9,4400000.0,24000.0,0.0,6.9,4400000.0,24000.0,0.29,6.9,4400000,24000,0,0
487351.0,48,11,100,79817750.0,0.0,48.0,1.19,6.07,148983326,0,0.8,5.49,143068091.0,596330.0,0.0,4.7,15000000,107000,0.0,4.7,15000000.0,107000.0,0.25,5.9,24275000.0,124000.0,0.29,4.7,15000000,107000,0,0
421439.0,48,11,15,63450600.0,16.0,87.0,0.99,5.83,70413704,0,0.93,5.66,77988391.0,374342.0,0.16,5.83,12002000,57203,0.0,5.8,274000.0,2100.0,0.25,5.9,24275000.0,124000.0,0.0,5.8,274000,2100,0,0
469214.0,48,11,46,79817750.0,18.0,73.0,0.99,5.83,70413704,0,0.93,5.66,77988391.0,374342.0,0.0,6.7,1800000,12000,0.25,6.08,16500000.0,107133.0,0.0,6.45,2350000.0,13500.0,0.29,6.7,1800000,12000,0,0
424516.0,48,11,607,111038550.0,18.0,97.0,0.86,5.34,141798727,0,0.99,5.03,162379971.0,1074947.0,0.61,6.43,68750000,464750,0.96,6.1,107000000.0,699000.0,0.25,5.9,24275000.0,124000.0,0.96,6.1,107000000,699000,0,0
417714.0,49,12,50,269665050.0,12.0,117.0,1.88,5.36,129218872,0,0.8,5.49,143068091.0,596330.0,0.01,5.8,30700000,133000,0.3,5.98,94021538.0,379038.0,0.25,5.9,24275000.0,124000.0,0.01,6.8,1400000,9000,0,0
423989.0,49,12,99,31725300.0,16.0,110.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,0.54,6.75,19300000,94000,1.04,7.1,33000000.0,168000.0,1.04,7.1,16541000.0,84123.0,1.04,7.1,33000000,168000,0,1
460405.0,49,12,402,63450600.0,16.0,77.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,1.04,5.9,66000000,416000,1.04,5.35,63000000.0,336500.0,1.04,5.9,66000000.0,416000.0,1.04,5.9,66000000,416000,0,1
374714.0,49,12,523,79313250.0,16.0,91.0,0.51,5.46,72898160,0,0.98,5.39,16143509.0,75995.0,0.6,5.95,43500000,237500,0.25,6.08,16500000.0,107133.0,1.23,5.7,877000000.0,3254000.0,0.68,5.7,54000000,308000,0,0
409113.0,50,12,9,63450600.0,16.0,105.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,0.26,6.3,94975000,355764,0.01,6.6,451000.0,2100.0,0.01,6.6,451000.0,2100.0,0.01,6.6,451000,2100,0,0
470418.0,50,12,42,79817750.0,16.0,95.0,1.88,5.36,129218872,0,0.72,6.04,64354863.0,319428.0,0.11,6.28,5120000,16300,0.51,5.78,34075000.0,153900.0,0.25,5.9,24275000.0,124000.0,0.29,7.2,1300000,6600,0,0
259991.0,50,12,347,95175900.0,12.0,72.0,0.86,5.34,141798727,0,0.27,4.61,44468200.0,242140.0,0.69,5.05,50791800,318540,1.3,3.86,177660000.0,851200.0,0.25,5.9,24275000.0,124000.0,0.2,1.7,19000000,136000,0,0
414930.0,52,12,476,79817750.0,6.0,75.0,1.19,6.07,148983326,0,0.93,5.66,77988391.0,374342.0,0.6,3.67,73000000,495333,0.28,4.6,45000000.0,297000.0,0.28,4.6,45000000.0,297000.0,0.29,2.6,48000000,287000,0,0
439906.0,53,12,1082,253802400.0,0.0,100.0,0.94,5.23,181394667,0,1.02,5.97,123483955.0,567237.0,2.08,5.53,376500000,1826250,2.34,5.65,305500000.0,1728500.0,1.24,4.5,307500000.0,1766000.0,2.34,5.3,595000000,3400000,1,2
464941.0,2,1,117,9110910.0,16.0,97.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,0.37,5.43,13000000,87000,0.37,5.6,28750000.0,149750.0,0.25,5.9,24275000.0,124000.0,0.66,2.6,6000000,38000,0,0
416090.0,4,1,1053,60739400.0,16.0,86.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,3.99,5.84,372000000,1920000,10.88,4.1,661000000.0,3900000.0,10.88,4.1,661000000.0,3900000.0,10.88,4.1,661000000,3900000,1,3
321845.0,6,2,737,212587900.0,16.0,100.0,0.51,6.18,66377566,0,0.99,5.03,162379971.0,1074947.0,1.96,6.7,215333333,1420000,2.12,6.9,450000000.0,2700000.0,2.12,6.9,450000000.0,2700000.0,2.12,6.9,450000000,2700000,1,2
471721.0,6,2,18,60739400.0,16.0,96.0,0.51,6.18,66377566,0,1.2,5.66,65963821.0,350550.0,0.1,5.46,4140333,24410,0.0,5.88,1804250.0,10550.0,0.0,5.88,1804250.0,10550.0,0.0,5.4,199000,2300,0,0
427903.0,6,2,30,79817750.0,16.0,84.0,1.88,5.36,129218872,0,0.72,6.04,64354863.0,319428.0,0.14,5.5,3400000,21950,0.77,5.56,18348600.0,88300.0,0.25,5.9,24275000.0,124000.0,0.29,4.2,1100000,5900,0,0
447651.0,7,2,67,75600000.0,18.0,97.0,0.99,5.83,70413704,0,0.93,5.46,77988391.0,374342.0,1.56,6.4,656100000,2961840,1.1,5.47,285833333.0,1736400.0,0.02,6.1,1500000.0,9200.0,0.02,6.1,1500000,9200,0,0
468123.0,8,2,716,151848500.0,16.0,101.0,0.94,5.23,181394667,0,1.02,5.45,110578661.0,554570.0,1.63,5.6,247000000,1400000,1.0,5.75,66938500.0,382948.0,0.99,5.08,150540000.0,759951.0,1.63,5.6,247000000,1400000,0,1
445611.0,9,2,6,101600000.0,16.0,99.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,0.0,6.6,477000,2200,0.14,6.0,21309333.0,154467.0,0.25,5.9,24275000.0,124000.0,0.0,6.6,477000,2200,0,0
451127.0,9,2,868,75924250.0,16.0,78.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,3.04,4.92,336333333,1496500,4.03,6.3,306000000.0,1700000.0,4.03,6.3,306000000.0,1700000.0,4.03,6.3,306000000,1700000,1,3
468102.0,10,3,564,59220915.0,16.0,93.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,3.91,6.42,1211108300,4443043,4.98,6.52,556909091.0,2315545.0,6.5,7.0,732125000.0,3003250.0,6.06,7.8,359000000,1800000,1,3
494549.0,11,3,31,79817750.0,16.0,98.0,0.51,6.18,66377566,0,1.2,5.66,65963821.0,350550.0,0.0,4.4,2200000,12000,0.0,5.67,1204667.0,273067.0,0.25,5.9,24275000.0,124000.0,0.29,4.4,2200000,12000,0,0
457810.0,12,3,270,151848500.0,16.0,107.0,1.88,5.36,129218872,0,1.02,5.45,110578661.0,554570.0,0.56,4.3,37915600,320200,0.13,3.7,20000000.0,132000.0,1.24,4.5,307500000.0,1766000.0,0.13,3.7,20000000,132000,0,0
395691.0,12,3,578,172000000.0,0.0,88.0,1.88,5.36,129218872,0,1.02,5.45,110578661.0,554570.0,1.06,6.0,182000000,1100000,0.74,5.56,80800000.0,608200.0,0.25,5.9,24275000.0,124000.0,1.06,6.0,182000000,1100000,0,1
468194.0,13,3,517,60739400.0,16.0,82.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,2.41,4.2,148500000,948000,1.98,5.2,120000000.0,696000.0,1.98,5.2,120000000.0,696000.0,1.98,5.2,120000000,696000,0,1
413490.0,13,3,218,45554550.0,16.0,78.0,0.87,4.67,42146564,0,0.93,5.46,77988391.0,374342.0,0.8,4.99,54322222,239778,1.0,5.75,66938500.0,382948.0,0.25,5.9,24275000.0,124000.0,0.37,3.7,17000000,111000,0,0
419453.0,14,4,105,75924250.0,18.0,124.0,0.64,5.75,58360893,0,0.93,5.66,77988391.0,374342.0,0.24,6.9,18000000,91000,0.24,6.9,18000000.0,91000.0,0.24,6.9,18000000.0,91000.0,0.24,6.9,18000000,91000,0,0
429077.0,14,4,122,79817750.0,16.0,83.0,1.88,5.36,129218872,0,1.31,5.47,48521300.0,327280.0,0.0,3.0,3600000,25000,0.0,3.0,3600000.0,25000.0,0.25,5.9,24275000.0,124000.0,0.29,3.0,3600000,25000,0,0
432385.0,15,4,40,45554550.0,16.0,85.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,0.02,6.35,1944250,11000,0.03,6.5,1200000.0,9500.0,0.25,5.9,24275000.0,124000.0,0.03,6.5,1200000,9500,0,0
468287.0,16,4,82,79817750.0,6.0,105.0,0.86,5.34,141798727,0,0.93,5.66,77988391.0,374342.0,0.0,1.9,4000000,57000,0.02,4.82,2469333.0,22680.0,0.25,5.9,24275000.0,124000.0,0.29,1.9,4000000,57000,0,0
437448.0,16,4,70,79817750.0,16.0,80.0,0.64,5.75,58360893,0,0.93,5.66,77988391.0,374342.0,0.04,5.85,6450000,26500,0.25,6.08,16500000.0,107133.0,0.0,6.45,2350000.0,13500.0,0.29,6.2,2900000,15000,0,0
451258.0,16,4,321,106293950.0,16.0,86.0,0.86,5.34,141798727,0,0.99,5.03,162379971.0,1074947.0,0.61,6.43,68750000,464750,0.37,6.4,39000000.0,225500.0,0.63,5.8,67000000.0,405000.0,0.63,5.8,67000000,405000,0,0
103299.0,17,4,1079,1214788000.0,16.0,181.0,0.51,6.18,66377566,0,0.76,6.07,197673318.0,855588.0,0.74,5.18,126000000,676250,1.23,4.68,150500000.0,799750.0,0.16,3.77,98000000.0,520667.0,0.18,3.8,217000000,1100000,0,0
474787.0,19,5,311,75924250.0,16.0,86.0,1.88,5.36,129218872,0,1.31,5.47,48521300.0,327280.0,0.47,6.5,47000000,279500,4.77,6.21,464448667.0,1781125.0,0.25,5.9,24275000.0,124000.0,0.59,6.5,45000000,255000,0,0
395683.0,24,6,58,79817750.0,16.0,95.0,0.86,5.34,141798727,0,0.93,5.66,77988391.0,374342.0,0.0,6.3,6500000,24500,0.0,6.3,6500000.0,24500.0,0.25,5.9,24275000.0,124000.0,0.29,4.9,2000000,11000,0,0
491889.0,25,6,615,121478800.0,16.0,109.0,0.79,5.96,52280641,0,0.72,6.04,64354863.0,319428.0,1.18,5.5,76194250,387275,0.44,6.6,53000000.0,313000.0,0.44,6.6,53000000.0,313000.0,0.44,6.6,53000000,313000,0,0
419043.0,28,7,42,108000000.0,16.0,110.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,0.0,1.3,159000,1500,0.0,1.3,159000.0,1500.0,0.0,3.75,1679500.0,5700.0,0.0,1.3,159000,1500,0,0
425373.0,29,7,174,121478800.0,16.0,94.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,0.17,6.2,21000000,118000,0.17,4.6,32666667.0,192333.0,0.25,5.9,24275000.0,124000.0,0.17,6.2,21000000,118000,0,0
468244.0,34,8,150,79817750.0,16.0,86.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,0.16,5.83,12002000,57203,0.4,6.6,21414667.0,103333.0,0.25,5.9,24275000.0,124000.0,0.29,6.1,13000000,75000,0,0
478887.0,34,8,37,79817750.0,16.0,100.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,0.0,5.3,3508500,37000,0.76,6.7,219804250.0,1355425.0,0.0,5.3,3508500.0,37000.0,0.29,5.3,817000,12000,0,0
455243.0,35,8,30,79817750.0,12.0,84.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,0.0,6.8,155000,723,0.0,6.9,110000.0,645.0,0.25,5.9,24275000.0,124000.0,0.29,6.9,110000,645,0,0
468180.0,35,8,11,79817750.0,18.0,95.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,0.01,5.13,378333,1567,1.06,5.23,58851500.0,244200.0,0.25,5.9,24275000.0,124000.0,0.29,5.7,309000,1400,0,0
419552.0,36,9,221,79817750.0,18.0,109.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,0.05,6.58,11669250,55300,0.0,4.5,36000000.0,170000.0,0.15,5.55,18450500.0,86500.0,0.29,4.5,36000000,170000,0,0
309406.0,36,9,212,151848500.0,16.0,81.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,0.13,6.15,60700000,455800,0.47,6.14,316600000.0,1059067.0,0.07,5.1,11000000.0,71000.0,0.07,5.1,11000000,71000,0,0
466574.0,36,9,82,60739400.0,16.0,107.0,1.88,5.36,129218872,0,1.02,5.45,110578661.0,554570.0,0.04,5.83,2522333,12467,0.05,5.8,3200000.0,16000.0,0.05,5.8,3200000.0,16000.0,0.05,5.8,3200000,16000,0,0
466397.0,38,9,250,79817750.0,16.0,89.0,0.99,5.83,70413704,0,0.93,5.66,77988391.0,374342.0,1.96,6.7,215333333,1420000,0.3,5.98,94021538.0,379038.0,0.25,5.9,24275000.0,124000.0,0.29,6.6,25000000,160000,0,0
468282.0,38,9,120,45554550.0,12.0,75.0,1.19,6.07,148983326,0,0.2,6.64,25838222.0,152580.0,0.09,6.2,3900000,28000,0.6,5.25,44450000.0,208000.0,0.09,6.2,3900000.0,28000.0,0.09,6.2,3900000,28000,0,0
276129.0,38,9,475,151848500.0,16.0,90.0,0.99,5.83,70413704,0,0.93,5.46,77988391.0,374342.0,0.19,3.6,28586500,172150,0.38,1.4,57000000.0,343000.0,0.25,5.9,24275000.0,124000.0,0.38,1.4,57000000,343000,0,0
468291.0,38,9,73,79817750.0,16.0,87.0,0.51,6.18,66377566,0,0.93,5.46,77988391.0,374342.0,0.0,5.8,4600000,25000,0.0,5.8,4600000.0,25000.0,0.0,5.8,4600000.0,25000.0,0.29,5.8,4600000,25000,0,0
460432.0,39,9,769,334066700.0,16.0,110.0,0.51,6.18,66377566,0,0.62,6.12,178661524.0,918274.0,0.32,6.29,109785714,488857,0.19,6.7,57118333.0,304133.0,0.25,5.9,24275000.0,124000.0,0.48,6.4,159000000,871000,0,0
468184.0,40,9,317,60739400.0,16.0,106.0,0.99,5.83,70413704,0,0.93,5.66,77988391.0,374342.0,0.64,6.2,39000000,206000,0.64,6.2,39000000.0,206000.0,0.64,6.2,39000000.0,206000.0,0.64,6.2,39000000,206000,0,0
447653.0,41,10,892,91109100.0,16.0,101.0,0.64,5.75,58360893,0,0.8,5.49,143068091.0,596330.0,2.46,6.32,837500000,3473167,2.36,6.13,652166667.0,3033333.0,2.31,5.25,270000000.0,1800000.0,2.72,4.3,248000000,1100000,1,2
500358.0,42,10,108,79817750.0,18.0,87.0,0.79,5.96,52280641,0,0.72,6.04,64354863.0,319428.0,0.87,6.85,31733333,225167,0.0,6.6,5500000.0,29000.0,0.51,6.63,69180000.0,282400.0,0.29,6.6,5500000,29000,0,0
481434.0,42,10,552,151848500.0,16.0,103.0,0.86,5.34,141798727,0,0.62,6.12,178661524.0,918274.0,0.27,5.3,30471000,173867,0.58,6.38,36627200.0,263120.0,0.25,5.9,24275000.0,124000.0,0.31,5.7,47000000,295000,0,0
425041.0,43,10,304,136663650.0,16.0,85.0,0.79,5.96,52280641,0,0.72,6.04,64354863.0,319428.0,1.23,5.68,87271800,667060,0.21,5.8,29000000.0,168000.0,2.12,6.25,151000000.0,1234000.0,0.21,5.8,29000000,168000,0,0
400472.0,43,10,198,197403050.0,18.0,86.0,0.51,6.18,66377566,0,0.98,5.39,16143509.0,75995.0,0.08,4.7,15000000,135000,1.09,6.04,88866600.0,632140.0,0.25,5.8,54000000.0,242500.0,0.08,4.7,15000000,135000,0,0
521527.0,44,10,513,66813340.0,16.0,75.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,1.23,5.68,87271800,667060,1.09,6.04,88866600.0,632140.0,0.94,5.8,63000000.0,374000.0,0.94,5.8,63000000,374000,0,0
528181.0,44,10,37,42517580.0,16.0,86.0,0.51,6.18,66377566,0,1.2,5.66,65963821.0,350550.0,0.24,4.83,9610000,41700,0.31,1.2,13000000.0,66000.0,0.25,5.9,24275000.0,124000.0,0.31,1.2,13000000,66000,0,0
436263.0,44,10,30,79817750.0,16.0,131.0,0.86,5.34,141798727,0,0.8,5.49,143068091.0,596330.0,0.0,8.0,913000,13000,0.0,8.0,913000.0,13000.0,0.0,8.0,913000.0,13000.0,0.29,8.0,913000,13000,0,0
470315.0,44,10,60,79817750.0,16.0,82.0,1.88,5.36,129218872,0,0.27,4.61,44468200.0,242140.0,0.0,4.3,1400000,6300,0.12,5.65,2500000.0,18150.0,0.0,4.3,1400000.0,6300.0,0.29,4.3,1400000,6300,0,0
468179.0,45,11,542,253000000.0,12.0,92.0,0.51,6.18,66377566,0,0.76,6.07,197673318.0,855588.0,0.31,6.18,65514833,288262,0.54,5.5,136000000.0,758000.0,0.54,5.5,136000000.0,758000.0,0.54,5.5,136000000,758000,0,0
276379.0,45,11,22,79817750.0,16.0,113.0,0.99,5.83,70413704,0,0.93,5.66,77988391.0,374342.0,0.27,5.3,30471000,173867,0.0,7.4,413000.0,1600.0,0.0,7.4,413000.0,1600.0,0.29,7.4,413000,1600,0,0
474884.0,46,11,150,79817750.0,18.0,114.0,0.51,6.18,66377566,0,0.98,5.39,16143509.0,75995.0,4.94,6.79,719750000,2463213,0.08,6.73,5200000.0,26333.0,0.0,7.0,7900000.0,45000.0,0.29,7.0,7900000,45000,0,0
481576.0,46,11,115,546654600.0,16.0,98.0,0.47,6.48,116065333,0,0.72,6.04,64354863.0,319428.0,0.01,7.0,4100000,20000,0.04,7.25,10050000.0,47500.0,0.25,5.9,24275000.0,124000.0,0.01,7.0,4100000,20000,0,0
532966.0,48,11,54,79817750.0,16.0,90.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,1.03,5.63,74900000,303667,0.57,4.3,9350000.0,63000.0,0.25,5.9,24275000.0,124000.0,0.29,3.0,2700000,16000,0,0
521526.0,49,12,102,79817750.0,16.0,72.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,0.0,7.4,4800000,25000,0.0,7.4,4800000.0,25000.0,3.87,6.3,176400000.0,762500.0,0.29,7.4,4800000,25000,0,0
432565.0,49,12,345,79817750.0,16.0,88.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,0.19,4.17,44000000,304900,0.11,6.58,25740000.0,141200.0,0.25,5.9,24275000.0,124000.0,0.29,4.1,47000000,253000,0,0
493768.0,50,12,24,79817750.0,12.0,90.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,0.19,7.24,10072000,39280,1.66,6.48,157315000.0,1522075.0,2.55,6.43,1000305333.0,4001400.0,0.29,6.9,260000,1300,0,0
432650.0,51,12,975,170000000.0,12.0,75.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,4.24,5.88,646912500,4028625,1.72,5.61,299711111.0,1433778.0,4.48,6.9,762000000.0,4200000.0,4.48,6.9,762000000,4200000,1,3
542581.0,53,12,757,91109100.0,16.0,102.0,1.88,5.36,129218872,0,1.02,5.45,110578661.0,554570.0,6.31,7.7,575000000,3300000,2.94,7.12,223916667.0,1031500.0,0.25,5.9,24275000.0,124000.0,6.31,7.7,575000000,3300000,1,3
468189.0,3,1,6,79817750.0,18.0,105.0,0.99,5.83,70413704,0,0.93,5.66,77988391.0,374342.0,0.01,3.0,181500,944,0.0,4.1,77500.0,434.0,0.25,5.9,24275000.0,124000.0,0.29,3.0,113000,688,0,0
503145.0,3,1,74,2939250.0,16.0,80.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,3.06,5.93,69500000,299000,3.9,3.55,220000000.0,1397500.0,3.9,3.55,220000000.0,1397500.0,6.46,4.2,19000000,95000,1,3
501867.0,4,1,168,11757000.0,16.0,89.0,0.99,5.83,70413704,0,0.93,5.66,77988391.0,374342.0,0.66,6.02,23211667,91500,1.28,6.8,15000000.0,78000.0,3.93,6.05,322500000.0,1439000.0,1.28,6.8,15000000,78000,0,1
470841.0,4,1,899,191051250.0,12.0,97.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,1.59,4.3,201755984,1234949,1.54,6.9,294000000.0,1300000.0,0.25,5.9,24275000.0,124000.0,1.54,6.9,294000000,1300000,0,1
468182.0,4,1,110,79817750.0,16.0,87.0,0.51,6.18,66377566,0,0.76,6.07,197673318.0,855588.0,0.0,4.3,6400000,39000,2.31,2.8,173200000.0,969500.0,0.25,5.9,24275000.0,124000.0,0.29,4.3,6400000,39000,0,0
468169.0,5,1,390,55845750.0,16.0,86.0,0.94,5.23,181394667,0,1.02,5.97,123483955.0,567237.0,1.68,5.9,101000000,597000,1.07,6.1,60000000.0,345000.0,0.73,6.55,51000000.0,259000.0,1.07,6.1,60000000,345000,0,1
326895.0,6,2,485,88177500.0,18.0,93.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,0.35,3.9,29996271,174674,0.67,3.9,59000000.0,346000.0,0.67,3.9,59000000.0,346000.0,0.67,3.9,59000000,346000,0,0
408888.0,6,2,497,352710000.0,18.0,110.0,1.88,5.36,129218872,0,0.72,6.04,64354863.0,319428.0,0.08,1.1,27000000,162000,0.08,1.1,27000000.0,162000.0,0.25,5.9,24275000.0,124000.0,0.08,1.1,27000000,162000,0,0
471158.0,7,2,412,176355000.0,16.0,97.0,0.64,5.75,58360893,0,0.93,5.66,77988391.0,374342.0,0.29,6.3,51000000,230000,0.17,6.3,25575000.0,115700.0,0.69,6.1,203041333.0,784750.0,0.29,6.3,51000000,230000,0,0
566743.0,8,2,797,232200750.0,16.0,90.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,1.62,5.87,156766667,792667,1.57,3.8,364000000.0,1900000.0,0.25,5.9,24275000.0,124000.0,1.57,3.8,364000000,1900000,0,1
446099.0,9,2,480,58785000.0,0.0,94.0,0.99,5.83,70413704,0,0.93,5.46,77988391.0,374342.0,1.29,4.4,76000000,501000,1.32,5.58,131646923.0,907207.0,0.85,4.4,62004652.0,333060.0,1.29,4.4,76000000,501000,0,1
468193.0,10,3,1079,117570000.0,16.0,90.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,1.16,4.3,142000000,742500,0.81,4.8,138750000.0,674250.0,3.85,5.83,277333333.0,1333333.0,2.04,4.1,240000000,1300000,1,2
468295.0,12,3,903,146962500.0,16.0,71.0,1.88,5.36,129218872,0,1.2,5.66,65963821.0,350550.0,2.48,4.26,245790663,1091707,2.31,2.8,173200000.0,969500.0,0.25,5.9,24275000.0,124000.0,2.31,1.3,340000000,1900000,1,2
453312.0,13,3,41,94056000.0,16.0,103.0,0.51,6.18,66377566,0,0.93,5.66,77988391.0,374342.0,0.01,5.55,1355250,5800,0.12,6.03,9652286.0,62400.0,0.25,5.9,24275000.0,124000.0,0.04,4.8,3900000,16000,0,0
532976.0,13,3,453,162500000.0,16.0,78.0,0.86,5.34,141798727,0,0.99,5.03,162379971.0,1074947.0,0.23,5.0,37000000,212000,0.23,5.0,37000000.0,212000.0,0.23,5.0,37000000.0,212000.0,0.23,5.0,37000000,212000,0,0
497677.0,13,3,420,132266250.0,16.0,99.0,1.88,5.36,129218872,0,0.27,4.61,44468200.0,242140.0,0.44,5.2,58000000,303000,0.51,5.78,34075000.0,153900.0,0.25,5.9,24275000.0,124000.0,0.44,5.2,58000000,303000,0,0
464942.0,14,3,27,79817750.0,16.0,105.0,1.88,5.36,129218872,0,0.93,5.66,77988391.0,374342.0,0.11,6.28,5120000,16300,0.0,6.8,476000.0,2700.0,0.0,6.8,476000.0,2700.0,0.29,6.8,476000,2700,0,0
